void_id,ra_deg,dec_deg,redshift,radius_mpc,aspect_ratio,ellipticity,prolateness,central_density,x_mpc,y_mpc,z_mpc,survey,comoving_distance,gamma_z,c_g_effective,completeness,orientation_deg,Radius_deg,CentralDensity,ClusteringStrength
201,213.246118,27.192491,0.056571,19.854734,2.016412,1.0164119999999999,0.24535059258295838,-0.814718,,,,VIDE,,1.882305220913918e-29,0.7676544273913347,0.8980020471871768,106.6647851597788,4.684916,0.152515,0.78125
202,328.450804,33.565842,0.127553,25.779403,2.009758,1.0097580000000002,0.4832572364845421,-0.892976,,,,VIDE,,1.8570755749239315e-29,0.7459307814188547,0.8898886241198304,58.19793861016955,2.701848,0.152515,0.78125
203,75.838388,18.199322,0.095329,25.405133,2.415646,1.4156460000000002,0.33464928442162223,-0.646779,,,,VIDE,,1.8684476941878518e-29,0.7555364872813675,0.8943381230074429,42.270277473541356,3.560716,0.152515,0.78125
204,224.26797,-40.176358,0.102439,7.532414,2.384411,1.384411,0.49251840002376435,-0.722976,,,,VIDE,,1.8659269722410837e-29,0.7533818340406171,0.893465243332187,28.333667842444154,0.983617,0.152515,0.78125
205,227.361679,5.166704,0.094076,9.385235,2.679371,1.6793710000000002,0.5114726426721391,-0.6084,,,,VIDE,,1.8688926041495755e-29,0.7559183286758119,0.8944855298164441,77.10036195605021,1.334401,0.152515,0.78125
206,263.920688,75.775293,0.090076,19.405719,2.454026,1.4540259999999998,0.6052148951304288,-0.55368,,,,VIDE,,1.8703142771479864e-29,0.7571416023948967,0.8949432060313803,86.88413778408305,2.87974,0.152515,0.78125
207,47.364367,61.018492,0.105964,19.393601,1.807967,0.8079670000000001,0.6276072025553027,-0.873757,,,,VIDE,,1.864679679684282e-29,0.7523211267431167,0.8930095585177963,110.99029897226609,2.44701,0.152515,0.78125
208,257.696987,-66.015087,0.065524,19.40584,2.574476,1.5744760000000002,0.5537888542359889,-0.826198,,,,VIDE,,1.8790865129810137e-29,0.7647974877402117,0.8973206246857724,98.5712912734253,3.955861,0.152515,0.78125
209,327.251707,-42.095656,0.068193,50.0,1.959473,0.959473,0.5609673775006214,-0.564815,,,,VIDE,,1.878129043212281e-29,0.7639526693039947,0.8970982596302206,108.14420893793945,9.714965,0.152515,0.78125
210,64.685919,-47.437713,0.136179,19.955314,2.1437,1.1437,0.5110647202296965,-0.6941,,,,VIDE,,1.8540540492779118e-29,0.7434270473065444,0.8884838631414406,110.58929965571872,1.959658,0.152515,0.78125
211,85.515597,26.869494,0.144612,26.465262,2.333951,1.3339509999999999,0.6358227484775841,-0.462496,,,,VIDE,,1.8511093200186188e-29,0.7410058435706428,0.8870240565775833,140.08746001308535,2.44686,0.152515,0.78125
212,349.702234,39.462322,0.087331,24.168523,2.857592,1.857592,0.9501527391531048,-0.508625,,,,VIDE,,1.8712911093276488e-29,0.7579848949446364,0.8952459109803952,140.29571490254799,3.697248,0.152515,0.78125
213,65.151703,-34.958102,0.077074,20.774906,3.191867,2.191867,0.6120373359642266,-0.392637,,,,VIDE,,1.8749498938716606e-29,0.7611638790769847,0.8962948966241389,22.06017904764542,3.601273,0.152515,0.78125
214,307.578634,0.670685,0.1144,12.812427,2.440908,1.4409079999999999,0.4860516153303491,-0.484504,,,,VIDE,,1.8617011946899202e-29,0.7498025922118429,0.8918574575698669,101.2451736386822,1.497982,0.152515,0.78125
215,177.220028,42.953615,0.090873,21.922967,2.203932,1.203932,0.21845585050117117,-0.642041,,,,VIDE,,1.8700308422236942e-29,0.7568973398783639,0.8948535817379333,39.6632718524835,3.224065,0.152515,0.78125
216,89.003187,27.74926,0.052539,10.192352,2.419243,1.4192429999999998,0.5526901899090217,-0.49622,,,,VIDE,,1.8837582765129874e-29,0.7689528148544565,0.8982764359084494,91.76626338412046,2.593575,0.152515,0.78125
217,313.469964,4.845802,0.065615,13.324986,2.525188,1.525188,0.39086358479809985,-0.734771,,,,VIDE,,1.879053852297923e-29,0.7647686319685192,0.8973131883906306,91.96846939649866,2.714793,0.152515,0.78125
218,160.309892,10.410266,0.121597,11.767817,2.162691,1.1626910000000001,0.5794359016205232,-0.716212,,,,VIDE,,1.8591674142879012e-29,0.7476758409824277,0.89080613777123,41.36564571999315,1.294489,0.152515,0.78125
219,185.334247,0.958093,0.115892,15.626798,2.797455,1.7974549999999998,0.6585694942431898,-0.426609,,,,VIDE,,1.86117537236208e-29,0.7493600562850917,0.89164467854288,96.72684389309897,1.803315,0.152515,0.78125
220,129.324013,-23.885055,0.05271,47.721379,2.327913,1.3279130000000001,0.47825150924199866,-0.632148,,,,VIDE,,1.883696607020446e-29,0.7688975993132956,0.8982652090333866,178.45556434934514,11.936467,0.152515,0.78125
221,213.462307,7.472134,0.072197,5.896846,2.408214,1.408214,0.4362486396787913,-0.420972,,,,VIDE,,1.8766944317703424e-29,0.7626911201077617,0.8967481340750478,86.28883582528991,1.092563,0.152515,0.78125
222,58.868594,22.195657,0.073107,21.140281,2.458669,1.458669,0.6886574248787697,-0.406547,,,,VIDE,,1.8763686797804961e-29,0.7624053747401941,0.896665795457046,84.78087308387182,3.862694,0.152515,0.78125
223,140.789353,48.300659,0.117189,6.697218,2.385367,1.385367,0.2866103965672119,-0.385463,,,,VIDE,,1.8607185064414046e-29,0.7489760588839323,0.8914572343622116,156.38078183549038,0.764506,0.152515,0.78125
224,348.988436,15.818011,0.051971,11.847114,2.510574,1.510574,0.7202945871248699,-0.350019,,,,VIDE,,1.8839631484550195e-29,0.7691363166236271,0.8983134666705581,75.45045455077594,3.046782,0.152515,0.78125
225,92.928036,31.482833,0.060411,25.855556,2.073715,1.073715,0.3262007257000511,-0.641409,,,,VIDE,,1.8809233849522466e-29,0.7664246884145999,0.8977219573421178,38.086163743467196,5.706887,0.152515,0.78125
226,236.425199,-42.832448,0.129992,15.489931,2.091401,1.0914009999999998,0.1955150674938857,-0.70868,,,,VIDE,,1.8562202732614836e-29,0.7452200373682201,0.8895005243669051,165.423420490384,1.593757,0.152515,0.78125
227,117.068423,-4.409541,0.067854,8.751086,1.928845,0.9288449999999999,0.5361239617445563,-0.550681,,,,VIDE,,1.8782506026827554e-29,0.7640597997484098,0.8971269921122993,107.10184919457366,1.724854,0.152515,0.78125
228,278.450325,-78.913131,0.115275,10.489747,2.390742,1.390742,0.7584840313283778,-0.677297,,,,VIDE,,1.8613927855538472e-29,0.7495429573988024,0.8917329990954409,6.586008443606729,1.217211,0.152515,0.78125
229,47.114518,-30.440431,0.073818,21.069976,2.492572,1.492572,0.6495416330991377,-0.539355,,,,VIDE,,1.8761142398600132e-29,0.7621823654116588,0.8966007498968029,86.8982766352424,3.812925,0.152515,0.78125
230,349.135576,26.931403,0.059944,10.411041,2.396223,1.396223,0.5761823904554738,-0.476648,,,,VIDE,,1.8810913309924558e-29,0.7665738895448891,0.8977569977254886,85.04017879503718,2.322253,0.152515,0.78125
231,163.364235,79.615383,0.074317,16.714548,2.761239,1.7612390000000002,0.07034110938433802,-0.486957,,,,VIDE,,1.8759357065902368e-29,0.7620259812633166,0.8965547259682984,155.37158882695525,3.006121,0.152515,0.78125
232,84.978167,-53.287362,0.122227,15.345713,2.257213,1.2572130000000001,0.5320238389867104,-0.675268,,,,VIDE,,1.8589459331719604e-29,0.7474906190353705,0.8907111178780471,111.03158119690836,1.679177,0.152515,0.78125
233,26.458829,-11.362246,0.13557,10.829242,2.459514,1.459514,0.6970647476861194,-0.799884,,,,VIDE,,1.8542670582499864e-29,0.7436029059374033,0.8885859797609799,67.72972392499578,1.068526,0.152515,0.78125
234,61.112846,36.880064,0.133022,43.817016,1.931381,0.931381,0.4396936843864726,-0.641682,,,,VIDE,,1.8551587823783298e-29,0.7443401688632286,0.8890083884725576,26.661719886870443,4.398101,0.152515,0.78125
235,187.118621,-36.293997,0.089718,20.594205,2.142761,1.1427610000000001,0.8930583956118865,-0.814444,,,,VIDE,,1.8704416187127764e-29,0.7572514067079601,0.8949832098003816,17.80650215030804,3.067951,0.152515,0.78125
236,121.321144,6.32511,0.116809,5.449255,2.467553,1.467553,0.5261388507300209,-0.365942,,,,VIDE,,1.860852338324094e-29,0.7490884965703835,0.8915062560967658,144.98750130315065,0.624087,0.152515,0.78125
237,298.398012,27.784194,0.070498,16.465666,2.513622,1.5136219999999998,0.37041392978497867,-0.692474,,,,VIDE,,1.877302914775828e-29,0.7632255760667174,0.8968991242052998,15.222607264393213,3.121547,0.152515,0.78125
238,155.119509,13.413135,0.079315,10.774228,2.170701,1.1707010000000002,0.4879681370356525,-0.807324,,,,VIDE,,1.8741493241298675e-29,0.7604655220899664,0.8960767825739028,29.76803459184494,1.816714,0.152515,0.78125
239,89.537138,-38.605201,0.139634,22.971788,2.237412,1.237412,0.744262919839157,-0.884731,,,,VIDE,,1.8528464962177317e-29,0.7424319411782676,0.8878960948615338,146.4227877766939,2.199842,0.152515,0.78125
240,222.172195,-16.811914,0.0513,10.092472,1.803529,0.8035289999999999,0.47722165818075185,-0.512507,,,,VIDE,,1.8842052274436675e-29,0.769353284149441,0.8983566958279248,103.78859832054161,2.630107,0.152515,0.78125
241,254.439798,34.581892,0.058551,14.163695,2.151783,1.151783,0.642547711669888,-0.517859,,,,VIDE,,1.8815924653015306e-29,0.7670195167420177,0.8978599112234651,87.59950166053858,3.232824,0.152515,0.78125
242,60.135087,6.226147,0.070789,19.30847,2.526006,1.5260060000000002,0.8511626421920422,-0.695638,,,,VIDE,,1.8771986683698175e-29,0.7631339470241261,0.8968735165331725,151.5827094695712,3.644166,0.152515,0.78125
243,60.342918,-81.705949,0.052653,23.125313,2.431453,1.4314529999999999,0.6236254407211553,-0.856973,,,,VIDE,,1.8837171630807663e-29,0.7689160030121571,0.8982689553629221,106.09825208918754,5.855272,0.152515,0.78125
244,13.201714,31.465262,0.068144,8.230955,2.409091,1.409091,0.7313870992228853,-0.654223,,,,VIDE,,1.878146612812054e-29,0.7639681511266141,0.8971024214986023,163.127136054323,1.615513,0.152515,0.78125
245,265.104725,-68.337953,0.108304,12.689813,2.273823,1.2738230000000001,0.817596115638562,-0.71327,,,,VIDE,,1.863852578130236e-29,0.7516197236720423,0.8926986796630474,154.9647120354148,1.567118,0.152515,0.78125
246,238.96963,29.437086,0.092142,11.829277,2.26101,1.2610100000000002,0.22324998275072333,-0.493728,,,,VIDE,,1.8695797223824651e-29,0.7565089603182111,0.8947092696283104,10.325944888553387,1.716992,0.152515,0.78125
247,170.867115,-36.515404,0.139267,10.819884,2.060795,1.0607950000000002,0.5856983146019444,-0.536532,,,,VIDE,,1.8529746936051185e-29,0.7425374364836334,0.8879592093218666,77.06592366874936,1.039265,0.152515,0.78125
248,303.901362,66.369139,0.131744,36.262252,2.46854,1.46854,0.35640768956876345,-0.681244,,,,VIDE,,1.8556063570278743e-29,0.7447108645818453,0.8892173120535564,26.061396489014967,3.677273,0.152515,0.78125
249,290.041255,-15.31458,0.084182,18.366733,2.385183,1.385183,0.4486720089298343,-0.769264,,,,VIDE,,1.872412923061536e-29,0.7589561633583541,0.8955817498852288,55.461458891873846,2.916344,0.152515,0.78125
250,210.727571,-20.251204,0.075942,7.985347,2.406497,1.4064969999999999,0.15995810133108623,-0.307178,,,,VIDE,,1.8753545385637664e-29,0.7615174563049625,0.896402716250018,113.6028614762011,1.406444,0.152515,0.78125
251,312.577661,-44.605701,0.087969,23.735722,2.101081,1.1010810000000002,0.6377596139419722,-0.627599,,,,VIDE,,1.871063983566655e-29,0.7577886158409042,0.8951763820443734,35.15516691755693,3.604939,0.152515,0.78125
252,74.102836,-22.879328,0.109029,43.342267,1.612888,0.6128880000000001,0.45697856682085364,-0.487035,,,,VIDE,,1.8635964617129165e-29,0.7514028475762031,0.8926010049100783,29.91427393669399,5.303041,0.152515,0.78125
253,40.291063,48.877181,0.076806,25.135541,2.588037,1.588037,0.34638746861042846,-0.815668,,,,VIDE,,1.8750456778784207e-29,0.76124753863958,0.8963205657820715,86.93550110629594,4.369662,0.152515,0.78125
254,97.10986,83.057841,0.112415,7.017207,2.11524,1.11524,0.6320082218173876,-0.608646,,,,VIDE,,1.8624012087910052e-29,0.7503926964273222,0.8921362838011359,142.90123612521523,0.835045,0.152515,0.78125
255,20.551268,-15.27077,0.090941,11.774465,2.000059,1.0000589999999998,0.4874443345454772,-0.883478,,,,VIDE,,1.8700066634109337e-29,0.7568765115471058,0.8948458988613174,71.51127563119068,1.731603,0.152515,0.78125
256,191.22103,-5.899205,0.105205,28.26165,2.466935,1.4669349999999999,0.7267192679871177,-0.596727,,,,VIDE,,1.8649481096824314e-29,0.7525490992503789,0.8931089592821783,86.82187932269457,3.589167,0.152515,0.78125
257,337.178049,26.368449,0.093613,10.529865,2.141288,1.1412879999999999,0.4505430944954776,-0.32159,,,,VIDE,,1.8690570559984075e-29,0.756059586457655,0.8945395111684921,128.37025841888192,1.504487,0.152515,0.78125
258,14.163675,50.569137,0.079447,18.72688,2.576872,1.5768719999999998,0.46170126863827143,-0.669476,,,,VIDE,,1.8741021893718848e-29,0.7604244539322369,0.8960637418990973,113.63073227460494,3.150302,0.152515,0.78125
259,43.959569,10.724611,0.144845,22.095351,2.443993,1.4439929999999999,0.4771344634174277,-0.876602,,,,VIDE,,1.8510280872547418e-29,0.7409393137970046,0.8869825131128768,86.4023003973411,2.039919,0.152515,0.78125
260,162.79165,-12.529873,0.126361,9.436498,2.463962,1.463962,0.34605439896139917,-0.881427,,,,VIDE,,1.8574938594808144e-29,0.7462789531624834,0.8900756832605268,118.12469745984164,0.998976,0.152515,0.78125
261,336.195006,-10.064478,0.064011,14.560138,1.849105,0.849105,0.37732808271838536,-0.667208,,,,VIDE,,1.8796297031803643e-29,0.7652777897892027,0.8974427598638136,55.96239003137345,3.040191,0.152515,0.78125
262,113.816198,23.031447,0.136847,2.9666,2.622475,1.6224750000000001,0.6671552659357761,-0.803985,,,,VIDE,,1.8538204584715259e-29,0.7432343086316141,0.0,80.73520273377545,0.290015,0.152515,0.78125
263,182.604531,-83.495759,0.098743,8.987695,2.337267,1.3372670000000002,0.6729177742565116,-0.885989,,,,VIDE,,1.867236502369093e-29,0.7544993408168116,0.8939267216089817,100.61039504555988,1.21752,0.152515,0.78125
264,14.966229,13.83807,0.139455,13.220467,2.148108,1.1481080000000001,0.4568582148669996,-0.446272,,,,VIDE,,1.8529090208609818e-29,0.7424833891399096,0.8879268985634169,106.49934413366549,1.268064,0.152515,0.78125
265,53.403552,-16.798934,0.129986,8.037826,2.301908,1.301908,0.494732945717015,-0.624886,,,,VIDE,,1.8562223763895997e-29,0.7452217830805475,0.8895014355945715,59.62598222220373,0.827205,0.152515,0.78125
266,355.186844,36.043171,0.092521,33.928516,1.726021,0.726021,0.5968539215026456,-0.726453,,,,VIDE,,1.8694450315197133e-29,0.7563930951892662,0.8946657857784378,17.082085353480686,4.89401,0.152515,0.78125
267,347.442731,-54.49045,0.052247,7.337363,2.381487,1.381487,0.859886766754507,-0.35995,,,,VIDE,,1.8838635925800223e-29,0.7690471318772828,0.8982955229334726,55.10138004981844,1.878121,0.152515,0.78125
268,1.778393,10.160404,0.076868,12.037514,1.95008,0.95008,0.17570140134727663,-0.830317,,,,VIDE,,1.8750235180498956e-29,0.7612281818316737,0.8963146352792392,77.01024137746883,2.094109,0.152515,0.78125
269,342.652243,-2.180873,0.104163,16.013314,1.85309,0.8530899999999999,0.7416740443092699,-0.326449,,,,VIDE,,1.865316747737029e-29,0.7528624465498555,0.8932442764426264,175.7028911993461,2.055794,0.152515,0.78125
270,230.083178,16.537991,0.113348,30.836124,1.802184,0.802184,0.4754636681694724,-0.71162,,,,VIDE,,1.862072121243105e-29,0.7501151413901,0.892005859448184,3.1544024680256744,3.634657,0.152515,0.78125
271,312.450586,-60.492684,0.075789,7.316405,2.592698,1.592698,0.5230263425973699,-0.366958,,,,VIDE,,1.8754092429057968e-29,0.7615652875484525,0.8964171676420424,88.91316061242141,1.291277,0.152515,0.78125
272,163.706348,9.205014,0.063936,26.832989,2.070112,1.070112,0.4411730443503441,-0.538234,,,,VIDE,,1.8796566372588543e-29,0.7653016248539665,0.8974487403581569,31.06403050120477,5.596826,0.152515,0.78125
273,185.61457,7.063493,0.133493,15.076945,2.71901,1.71901,0.5170831111007069,-0.403976,,,,VIDE,,1.8549938838532018e-29,0.7442037039951955,0.8889308946646566,2.8602499055787103,1.510616,0.152515,0.78125
274,175.984769,6.968301,0.14844,9.182467,2.098151,1.098151,0.40164095172550157,-0.309592,,,,VIDE,,1.8497756086232843e-29,0.7399152906898595,0.8863332724612025,112.23561352029775,0.827518,0.152515,0.78125
275,240.071133,11.945158,0.102569,18.898866,1.746684,0.7466839999999999,0.5271322358857785,-0.726957,,,,VIDE,,1.8658809442003734e-29,0.7533426276699422,0.8934487106027305,79.19230480138475,2.463496,0.152515,0.78125
276,50.274452,20.666992,0.067168,16.569772,1.923934,0.923934,0.6699844741412108,-0.323319,,,,VIDE,,1.8784966369661775e-29,0.7642767427575043,0.8971846998503169,15.373267504962973,3.296666,0.152515,0.78125
277,10.790492,37.587912,0.077231,11.111068,2.629635,1.629635,0.7215782755667852,-0.666311,,,,VIDE,,1.874893785996935e-29,0.7611148838149502,0.8962798179057753,2.2489874089443376,1.923988,0.152515,0.78125
278,110.854779,-27.410247,0.051839,15.532758,2.212122,1.212122,0.8552628963401872,-0.668693,,,,VIDE,,1.8840107657599816e-29,0.7691789824974206,0.89832201498732,67.74584710968433,4.002066,0.152515,0.78125
279,253.685075,40.549053,0.14143,12.371475,2.094405,1.094405,0.152787659830665,-0.695768,,,,VIDE,,1.8522193803338843e-29,0.7419163843734522,0.8875848980684585,92.82596642503312,1.170092,0.152515,0.78125
280,72.667243,-0.199884,0.061775,15.876005,2.306897,1.3068970000000002,0.03843102877020699,-0.575155,,,,VIDE,,1.8804330198488556e-29,0.7659894632894416,0.8976180634439269,101.25125341008173,3.434055,0.152515,0.78125
281,242.435676,-57.766713,0.107652,20.886762,2.409426,1.4094259999999998,0.68433503188049,-0.807513,,,,VIDE,,1.864082964307852e-29,0.7518149396910437,0.892785972077044,94.89743714158226,2.593902,0.152515,0.78125
282,349.168337,-61.993965,0.077406,33.150527,2.594111,1.5941109999999998,0.7094474447518867,-0.567773,,,,VIDE,,1.8748312492010848e-29,0.7610602836700923,0.8962629745543991,55.73622233300944,5.710539,0.152515,0.78125
283,33.804258,-19.361264,0.105418,8.077985,2.693441,1.693441,0.3050583889377373,-0.574977,,,,VIDE,,1.8648727719964404e-29,0.7524850996734916,0.8930811340658408,100.9258602752087,1.025045,0.152515,0.78125
284,242.136763,34.735859,0.115142,43.57863,2.150961,1.1509610000000001,0.5399490366658634,-0.442859,,,,VIDE,,1.8614396573839212e-29,0.7495824027408827,0.891751976788289,23.963617457618167,5.05025,0.152515,0.78125
285,159.750079,24.542107,0.132974,5.651982,1.861077,0.8610770000000001,0.6841044770139872,-0.39981,,,,VIDE,,1.8551755889169068e-29,0.7443540807343764,0.8889992297772084,45.147856479206055,0.568616,0.152515,0.78125
286,312.531212,35.255946,0.070642,13.903737,2.134852,1.134852,0.23861874073768213,-0.635735,,,,VIDE,,1.8772513275233658e-29,0.7631802292603576,0.8968864654603937,110.76796512474597,2.631251,0.152515,0.78125
287,63.773924,1.979282,0.0511,20.129951,2.336976,1.336976,0.3752045715738015,-0.7186,,,,VIDE,,1.8842773938683098e-29,0.7694179938966029,0.8983694725473441,94.9853025484988,5.25539,0.152515,0.78125
288,249.345343,-6.869134,0.063689,17.262666,1.969764,0.9697640000000001,0.24579557313275835,-0.744399,,,,VIDE,,1.8797453454546736e-29,0.7653801392620408,0.8974683868323554,30.687463762035865,3.621325,0.152515,0.78125
289,301.721504,-44.837215,0.140002,10.986865,1.971746,0.971746,0.8758241486380252,-0.783226,,,,VIDE,,1.8527179667813417e-29,0.7423262078442666,0.8878326455606862,48.504459865068,1.049763,0.152515,0.78125
290,340.061119,-20.097242,0.137389,13.517553,2.362028,1.362028,0.6125929974515042,-0.865411,,,,VIDE,,1.853630970100296e-29,0.7430780455087804,0.8882796480636613,35.70365529825638,1.316042,0.152515,0.78125
291,245.96929,-7.582941,0.109741,11.722965,2.244296,1.2442959999999998,0.38444558303270165,-0.694531,,,,VIDE,,1.863345003840632e-29,0.7511900617696653,0.8925044578281836,104.74876837637387,1.428819,0.152515,0.78125
292,178.982915,-55.365988,0.110052,11.171522,2.26873,1.2687300000000001,0.05867100881649978,-0.737851,,,,VIDE,,1.863235188159247e-29,0.7510971799668862,0.8924620923760791,78.04017798941985,1.357795,0.152515,0.78125
293,222.425006,-33.971199,0.116504,22.939292,2.031343,1.0313430000000001,0.4991327398992778,-0.32015,,,,VIDE,,1.860959769469361e-29,0.7491787829594947,0.8915566166627089,56.20729916998942,2.632296,0.152515,0.78125
294,312.805794,11.329475,0.067537,17.931482,2.189771,1.189771,0.21715030571043442,-0.565375,,,,VIDE,,1.878364287142661e-29,0.7641600232948579,0.8971537312231554,15.176030326303199,3.547465,0.152515,0.78125
295,205.419509,28.120419,0.141441,10.607862,1.981621,0.9816210000000001,0.2121858230933818,-0.691634,,,,VIDE,,1.8522155406918118e-29,0.7419132303532537,0.8875829794416038,165.9450193965905,1.003246,0.152515,0.78125
296,10.939341,85.340476,0.091877,23.519977,2.525951,1.525951,0.5077133712666543,-0.551719,,,,VIDE,,1.8696739105035958e-29,0.756590009261909,0.8947395691197152,95.62809661701839,3.420687,0.152515,0.78125
297,335.14153,60.023071,0.088314,17.491236,2.569466,1.5694659999999998,0.38988454411917656,-0.816482,,,,VIDE,,1.8709411869613498e-29,0.7576825479138991,0.8951385755438146,160.54776509823498,2.647783,0.152515,0.78125
298,248.22963,16.566643,0.101892,22.521744,1.705035,0.7050350000000001,0.11406189116843518,-0.633574,,,,VIDE,,1.8661206680878237e-29,0.7535468765482731,0.8935345975480988,102.64254303180626,2.954457,0.152515,0.78125
299,243.544819,-9.062043,0.054697,20.550076,1.980038,0.980038,0.7142652099536597,-0.524259,,,,VIDE,,1.8829803030426922e-29,0.7682569770253529,0.8981320899377968,43.40233596097592,5.013519,0.152515,0.78125
300,77.643055,15.804435,0.066628,9.910083,1.809933,0.809933,0.5571830603479223,-0.606661,,,,VIDE,,1.878690352239909e-29,0.764447659389115,0.8972297158761513,67.22403368857528,1.989041,0.152515,0.78125
301,237.198769,34.841154,0.123803,11.33573,2.063884,1.0638839999999998,0.7090328271005533,-0.658933,,,,VIDE,,1.858392102089508e-29,0.7470279322785675,0.890471311788888,58.96006244500316,1.22476,0.152515,0.78125
302,141.791186,-49.758438,0.05828,21.795358,2.23386,1.23386,0.4645624195623811,-0.303691,,,,VIDE,,1.8816899882142912e-29,0.7671063119937885,0.8978796526371013,81.89834584110031,4.990513,0.152515,0.78125
303,234.443872,-10.38084,0.110315,20.353143,1.823998,0.823998,0.5698526782649233,-0.371811,,,,VIDE,,1.8631423312717453e-29,0.7510186632715746,0.8924261736565153,103.60517350282427,2.466764,0.152515,0.78125
304,38.373491,42.812751,0.074535,14.844054,1.982333,0.9823329999999999,0.29960702585177823,-0.525956,,,,VIDE,,1.875857720415715e-29,0.7619576947808149,0.896534522748596,55.98180168430396,2.662441,0.152515,0.78125
305,236.82431,-13.434529,0.08893,15.906278,1.957704,0.9577040000000001,0.38933621517231554,-0.558374,,,,VIDE,,1.8707219714423462e-29,0.7574932856840687,0.8950707077750295,160.0700375287988,2.391498,0.152515,0.78125
306,359.788941,8.264585,0.078869,28.414019,2.321072,1.321072,0.34740012627586825,-0.527604,,,,VIDE,,1.8743085994427404e-29,0.7606043374564933,0.8961206852287741,28.005112867243994,4.808426,0.152515,0.78125
307,17.356334,10.11001,0.085567,11.159203,2.279695,1.2796949999999998,0.11185358889066394,-0.779213,,,,VIDE,,1.8719193644695895e-29,0.7585284675291005,0.8954355441905555,28.672782295665755,1.74418,0.152515,0.78125
308,351.782706,-39.127447,0.121905,19.719321,2.04237,1.04237,0.4818175681506176,-0.662917,,,,VIDE,,1.859059128260638e-29,0.7475852691136117,0.8907597436843857,14.385043532466746,2.163045,0.152515,0.78125
309,146.486866,-15.993549,0.079712,13.557689,2.311938,1.311938,0.5368455247145134,-0.876324,,,,VIDE,,1.8740075696961056e-29,0.7603420288312437,0.8960374968658072,155.23864361249574,2.274222,0.152515,0.78125
310,313.471242,-19.328112,0.10664,13.4531,2.094887,1.094887,0.5010505915256319,-0.614672,,,,VIDE,,1.8644406664733923e-29,0.7521182765407577,0.8929204354617387,89.86194681395314,1.687232,0.152515,0.78125
311,281.658774,-71.370952,0.097605,25.9829,2.177395,1.1773950000000002,0.06618223866472411,-0.574185,,,,VIDE,,1.8676400645313928e-29,0.7548445308891716,0.8940654425197669,112.54900362409518,3.55678,0.152515,0.78125
312,204.125854,-72.104114,0.116367,22.663561,2.760927,1.7609270000000001,0.5982235293741169,-0.76335,,,,VIDE,,1.8610080293251783e-29,0.7492193495325359,0.8915763693969925,33.58242788118335,2.603747,0.152515,0.78125
313,265.841715,41.559242,0.143683,22.529037,2.66103,1.6610299999999998,0.3049100520025718,-0.321583,,,,VIDE,,1.851433273957563e-29,0.7412713010960457,0.8871890498052368,136.69279379152192,2.096734,0.152515,0.78125
314,316.265602,-26.991504,0.123257,28.811932,1.869017,0.8690169999999999,0.09328522106050063,-0.354327,,,,VIDE,,1.8585839389338615e-29,0.7471881216210714,0.8905547323111066,67.29873013415448,3.124132,0.152515,0.78125
315,145.490516,2.072126,0.071494,15.158359,2.507811,1.5078109999999998,0.5343875298989704,-0.466714,,,,VIDE,,1.8769461591424268e-29,0.7629121116040589,0.8968110430511718,90.67109575231548,2.834183,0.152515,0.78125
316,117.731938,-23.737617,0.053118,21.094803,2.50231,1.50231,0.7131993447658852,-0.579968,,,,VIDE,,1.883549481666722e-29,0.7687659108071302,0.8982382753142002,168.11945347197044,5.297745,0.152515,0.78125
317,240.333619,61.806674,0.076226,12.844514,1.914412,0.914412,0.6851095397357679,-0.378019,,,,VIDE,,1.8752530040499912e-29,0.7614286981055859,0.8963758147922126,50.277368582449554,2.25314,0.152515,0.78125
318,290.824539,-28.777302,0.109508,17.639371,2.504525,1.5045250000000001,0.849112854943564,-0.821609,,,,VIDE,,1.8634272855127147e-29,0.7512596733716065,0.8925361206159235,46.16349134124981,2.153939,0.152515,0.78125
319,274.422649,-8.087566,0.055143,14.055007,2.720271,1.7202709999999999,0.5383975175556229,-0.425694,,,,VIDE,,1.882819595081802e-29,0.768113429969055,0.8981015361036114,52.36141915341716,3.405901,0.152515,0.78125
320,287.212914,48.198668,0.099637,15.745399,1.922128,0.9221280000000001,0.6199571811341991,-0.825108,,,,VIDE,,1.8669195865161617e-29,0.7542285305489516,0.8938166315748208,105.15853414970479,2.113186,0.152515,0.78125
321,156.809993,43.146579,0.109684,20.198911,1.983641,0.983641,0.3273443229638072,-0.423474,,,,VIDE,,1.8633651321853352e-29,0.7512070892449119,0.892512209774536,104.0615433453866,2.462159,0.152515,0.78125
322,294.420318,-38.887788,0.083424,9.963614,2.56419,1.56419,0.5638733057045635,-0.734539,,,,VIDE,,1.8726831504424192e-29,0.7591905785754134,0.8956607669090906,88.04056322647718,1.597391,0.152515,0.78125
323,43.27526,37.24947,0.127091,42.701918,2.34034,1.3403399999999999,0.18048098172950489,-0.373746,,,,VIDE,,1.8572376736610858e-29,0.7460656636444324,0.8899613294626894,128.11182614019847,4.485834,0.152515,0.78125
324,196.016075,-4.797032,0.06066,9.070628,2.424334,1.424334,0.24379969665644335,-0.333575,,,,VIDE,,1.8808338496169384e-29,0.7663451755925307,0.8977031635557337,173.83051811447834,1.999677,0.152515,0.78125
