VoidID RA Dec Redshift Radius_Mpc AspectRatio Ellipticity Prolateness DensityContrast x_Mpc y_Mpc z_Mpc
459 42.774450 18.528174 0.066249 8.128974 2.145229 0.364116 -0.154113 -0.350974 282.101038 260.994852 128.800735
460 42.309449 -12.255483 0.149139 17.717063 2.736796 0.464782 0.591157 -0.503208 659.406813 600.212846 -193.689574
461 233.715709 17.605774 0.133244 25.539097 2.616750 0.447017 -0.717233 -0.532086 -459.840936 -626.357431 246.574976
462 268.576157 -51.888758 0.097277 8.300332 1.709748 0.261924 -0.739359 -0.622280 -9.127420 -367.213809 -468.280525
463 210.012755 18.402510 0.089713 8.829913 2.399483 0.411675 0.286858 -0.407150 -450.979828 -260.507208 173.276970
464 346.382117 87.225112 0.096892 23.614716 1.467601 0.189496 -0.605634 -0.704924 27.892261 -6.757064 592.113697
465 134.953409 -64.632162 0.038184 7.433148 2.277665 0.389810 -0.804780 -0.464064 -70.715071 70.830172 -211.089789
466 102.856351 72.620712 0.065319 11.581156 3.017998 0.502240 -0.666303 -0.412375 -26.560715 116.377508 381.393225
467 312.695686 -10.730175 0.015524 7.881785 1.879734 0.305491 0.847463 -0.419708 63.280991 -68.587314 -17.683986
468 80.494502 47.859939 0.076576 6.141861 1.925162 0.316277 0.642943 -0.496573 51.911682 310.029214 347.404166
469 346.760114 34.386388 0.086023 24.384810 2.564503 0.438912 -0.291871 -0.593221 422.791151 -99.475332 297.244482
470 4.375611 7.702679 0.041885 45.224508 1.641771 0.242932 0.311642 -0.955399 253.208702 19.374930 34.347327
471 349.156378 28.483028 0.144964 6.660974 2.005789 0.334617 0.074551 -0.301583 765.646909 -146.659188 422.971188
472 15.537568 49.203163 0.137324 8.674074 2.497468 0.428158 0.354249 -0.457269 528.891323 147.048073 636.038905
473 320.811521 -11.053141 0.111100 7.496462 2.005177 0.334482 0.365342 -0.313110 517.069328 -421.538352 -130.318134
474 189.972399 -20.238801 0.084674 6.135305 2.164503 0.367989 0.257468 -0.464006 -478.725296 -84.174423 -179.212459
475 357.467327 19.583896 0.131796 6.441259 2.556566 0.437660 -0.467797 -0.466770 758.965806 -33.570805 270.279232
476 26.566763 38.002211 0.028291 5.239507 2.427510 0.416486 -0.921987 -0.478814 121.993169 61.001141 106.571576
477 199.387542 31.639319 0.120671 9.889398 2.365619 0.405756 -0.088866 -0.361277 -592.916079 -208.653820 387.286665
478 348.948913 36.557364 0.027475 10.828871 2.123242 0.359640 0.781948 -0.529232 132.522230 -25.882360 100.123393
479 188.315224 -7.402182 0.121189 12.979520 2.406916 0.412959 0.138995 -0.415336 -727.554269 -106.336128 -95.525201
480 226.583510 39.469578 0.048607 25.763854 2.209398 0.376830 0.664782 -0.645884 -157.785750 -166.757587 189.041951
481 250.469528 -49.427352 0.132793 9.252135 2.442014 0.418945 0.983249 -0.640118 -176.658301 -498.025735 -617.125319
482 163.634783 5.104826 0.142166 17.634037 2.060119 0.346431 -0.672768 -0.583372 -831.251228 244.102287 77.393348
483 225.920909 -81.295756 0.030831 5.503483 2.185864 0.372227 0.383555 -0.522946 -19.858490 -20.507342 -186.460754
484 210.353152 -20.537988 0.074775 9.080808 1.862908 0.301410 0.348587 -0.437418 -369.685671 -216.487171 -160.499359
485 324.416884 -15.490401 0.147338 8.929143 2.244888 0.383646 0.959911 -0.558332 706.491155 -505.483161 -240.755632
486 16.360697 -11.984942 0.077677 14.461409 1.934491 0.318451 0.971201 -0.402017 446.061023 130.950477 -98.686759
487 101.146748 23.012654 0.130897 38.621914 1.813273 0.289084 0.373357 -0.745327 -142.502025 723.214965 313.081256
488 342.148134 -12.878469 0.092422 42.484633 2.362356 0.405179 -0.512770 -0.792606 524.695160 -168.985268 -126.031883
489 320.494962 -5.889644 0.062546 12.384584 2.343987 0.401912 0.597112 -0.408257 293.698338 -242.149602 -39.266917
490 164.036431 -31.662302 0.050010 33.515720 2.572041 0.440096 -0.785942 -0.588767 -250.385446 71.624607 -160.607247
491 223.247735 -14.684509 0.038451 8.716349 2.086441 0.352004 0.561399 -0.439173 -165.760544 -155.919600 -59.635754
492 99.857226 -33.056155 0.116652 5.795750 2.422112 0.415566 0.820392 -0.485078 -102.404285 589.347503 -389.295489
493 67.723618 -58.606308 0.064116 5.781094 2.479210 0.425157 -0.234333 -0.585208 77.460641 189.090534 -334.847737
494 166.931426 11.940581 0.081579 7.992878 2.436801 0.418063 0.261271 -0.498534 -475.668256 110.416481 103.265504
495 127.206802 19.659251 0.078926 21.332394 1.928630 0.317087 -0.139715 -0.625045 -274.976111 362.178355 162.454358
496 210.116200 13.826388 0.090819 5.934411 2.318637 0.397343 -0.124470 -0.398638 -466.715981 -270.722126 132.789721
497 27.984469 -4.187000 0.131181 5.757235 2.404547 0.412550 -0.379258 -0.442087 706.857300 375.596958 -58.598787
498 350.782131 -13.911829 0.147304 22.328602 2.261763 0.386835 0.524259 -0.504493 863.501440 -140.133100 -216.682357
499 355.035868 46.607725 0.067062 7.078701 1.424300 0.175020 0.872353 -0.482085 280.813391 -24.390859 298.150386
500 251.338217 2.187143 0.125853 17.187643 2.323087 0.398150 0.881502 -0.527581 -246.203849 -728.978691 29.385696
501 192.994692 -2.386271 0.117034 6.442797 3.143904 0.517363 -0.650437 -0.296029 -697.096207 -160.869318 -29.813147
502 111.429942 -71.570953 0.090294 5.015443 2.114876 0.357920 0.749487 -0.365972 -63.807899 162.568441 -524.106971
503 292.966207 -18.512065 0.143847 42.841751 1.967661 0.326068 0.474863 -0.784421 325.629898 -768.395688 -279.430557
504 246.503222 -13.863450 0.038066 5.673927 2.408231 0.413185 -0.494325 -0.466934 -90.151130 -207.365294 -55.804535
505 58.542098 -11.674674 0.025297 8.486470 2.383843 0.408956 -0.865431 -0.498188 79.100394 129.293253 -31.318878
506 327.933786 9.226907 0.129555 5.160778 2.735985 0.464666 -0.464005 -0.486669 663.022403 -415.368547 127.096159
507 296.113407 3.853473 0.071481 11.350255 1.755744 0.274243 0.824416 -0.517603 192.057880 -391.806815 29.391197
508 341.927969 12.463063 0.128576 6.059338 2.551443 0.436849 0.266357 -0.335027 730.222730 -238.279104 169.767774
509 261.259023 31.989681 0.135033 36.857866 2.495060 0.427764 0.442109 -0.740767 -106.483934 -692.562607 437.671086
510 220.829471 38.753527 0.018744 15.166701 2.202033 0.375397 -0.485695 -0.636644 -67.670176 -58.472096 71.786521
511 150.567493 25.864615 0.133685 36.116623 2.394366 0.410788 0.438776 -0.534349 -640.991898 361.659659 356.811736
512 335.782254 65.650497 0.072765 5.148571 2.670674 0.455141 -0.943757 -0.369489 167.398592 -75.294239 405.588976
513 311.783000 -74.479513 0.081461 6.315680 2.607818 0.445648 -0.249357 -0.553851 88.860244 -99.444139 -480.219038
514 16.278721 -37.477081 0.097723 6.017564 1.801684 0.286144 0.253507 -0.454361 455.461186 133.002576 -363.782524
515 9.492111 -80.021965 0.139694 5.389845 2.586955 0.442424 -0.707807 -0.392810 146.062482 24.421802 -841.747444
516 135.526812 17.154505 0.012676 33.440913 2.233016 0.381383 0.646007 -0.513950 -52.880280 51.916686 22.875105
517 291.799199 52.755594 0.076758 13.463808 2.288041 0.391735 -0.529937 -0.595449 105.547623 -263.898581 373.848083
518 355.419407 -30.866229 0.106281 35.492136 2.288170 0.391759 0.304562 -0.607317 556.370995 -44.574885 -333.601462
519 54.150081 58.657043 0.111179 21.361291 2.198794 0.374764 -0.189606 -0.423664 207.220391 286.791165 580.952051
520 213.887058 -61.577920 0.106955 20.192412 2.735574 0.464607 0.192087 -0.614790 -258.551828 -173.654855 -575.496276
521 137.120708 60.327828 0.028821 11.256322 2.225404 0.379923 -0.785099 -0.490315 -63.965930 59.397742 153.210406
522 349.169183 -17.262782 0.051915 18.047216 1.811073 0.288528 -0.966174 -0.634103 297.918113 -56.997004 -94.257991
523 303.162812 -52.859595 0.060220 31.352720 2.101479 0.355146 0.819129 -0.683873 121.686271 -186.219796 -293.704920
524 301.798334 -1.619193 0.122621 24.569754 2.330369 0.399466 -0.460740 -0.599357 395.157824 -637.365714 -21.198655
525 168.729538 -29.107311 0.049026 26.352178 2.750577 0.466749 0.639354 -0.547557 -257.018814 51.219650 -145.911619
526 149.335021 -25.483693 0.039499 5.162686 2.500129 0.428593 0.998701 -0.292609 -187.644526 111.260094 -103.975851
527 98.426546 -22.669821 0.144043 6.854280 1.918677 0.314758 -0.577137 -0.493352 -119.167019 804.418355 -339.664587
528 20.295179 37.304566 0.011241 5.196044 3.252967 0.529740 -0.469659 -0.598693 51.308394 18.974643 41.680594
529 311.300055 4.492153 0.149695 11.959422 2.364801 0.405611 0.325720 -0.471719 602.616503 -685.942632 71.732922
530 292.644363 -22.171773 0.104755 17.569199 2.769048 0.469362 0.930897 -0.496338 228.511941 -547.768840 -241.870824
531 359.898362 12.748245 0.125986 6.482191 2.198206 0.374649 0.831629 -0.389880 751.805117 -1.333637 170.092196
532 358.789261 25.613698 0.051247 15.510080 2.472235 0.424002 0.005751 -0.537768 282.663557 -5.973959 135.543048
533 199.955414 -27.048979 0.012004 16.612806 2.594679 0.443622 0.590221 -0.503653 -61.483110 -22.323855 -33.398753
534 276.835469 -9.956579 0.113302 20.005266 2.746169 0.466121 -0.728508 -0.398508 81.261635 -677.910808 -119.856249
535 340.115663 -49.132769 0.126780 28.085812 2.681839 0.456793 0.954876 -0.592685 477.268330 -172.621172 -586.582161
536 305.873061 -39.620624 0.113667 18.667444 2.607770 0.445641 0.928706 -0.574011 313.906069 -434.073762 -443.481001
537 89.045317 21.237562 0.029999 14.447787 2.132857 0.361605 -0.672542 -0.544498 2.850394 171.051908 66.484934
538 162.195889 -39.577644 0.115480 7.803888 2.030193 0.339976 -0.401154 -0.445024 -518.486265 166.508769 -450.147194
539 46.497389 2.884730 0.117649 36.830034 2.391934 0.410366 -0.799690 -0.554626 494.875476 521.442357 36.225351
540 343.458370 24.714219 0.102196 21.380174 2.632143 0.449361 -0.456565 -0.582132 544.477263 -161.711926 261.414413
541 218.222868 -51.836080 0.117256 6.385667 2.169803 0.369046 0.631912 -0.415836 -348.253252 -274.273429 -564.051925
542 82.311410 7.736904 0.128429 26.385256 2.684960 0.457253 -0.243369 -0.662084 104.168398 771.603316 105.781967
543 241.812246 -29.135353 0.095905 14.895690 2.839938 0.479158 -0.823206 -0.389059 -242.096345 -451.739595 -285.680713
544 222.526167 67.797447 0.022405 5.921360 1.892363 0.308524 -0.315549 -0.213230 -38.174054 -35.012161 126.912784
545 128.938578 -1.885870 0.078268 25.653166 1.924123 0.316034 0.962767 -0.561470 -300.794035 372.264963 -15.758653
546 40.880733 37.733177 0.020871 33.772009 2.202741 0.375535 0.259367 -0.679443 76.354516 66.095428 78.146007
547 241.766350 5.765262 0.067056 10.913912 2.381936 0.408623 -0.167678 -0.455461 -193.100731 -359.624038 41.212191
548 187.310772 -65.947859 0.066995 16.481776 2.049065 0.344061 -0.666923 -0.753248 -165.699543 -21.258267 -374.300496
549 278.034621 15.444377 0.019241 9.405451 2.799772 0.473653 0.972354 -0.369539 15.860120 -112.357957 31.349921
550 187.258860 64.529482 0.058835 6.432311 2.428518 0.416658 0.641698 -0.400906 -153.560769 -19.559529 324.978195
551 306.785340 11.725532 0.025540 27.327432 2.274670 0.389251 -0.437045 -0.580440 91.617354 -122.532794 31.755227
552 198.686462 39.670956 0.123153 9.120667 1.684528 0.254990 -0.859863 -0.512353 -549.395501 -185.815444 481.002230
553 201.937670 50.211584 0.142676 10.475517 1.732565 0.268087 -0.886749 -0.493201 -518.181587 -208.703507 670.766239
554 315.595297 -32.945460 0.020124 26.653712 2.371295 0.406756 -0.759244 -0.657640 73.816908 -72.298728 -66.960249
555 145.253832 -35.163407 0.143716 8.467021 1.405853 0.168694 0.161537 -0.332508 -590.649886 409.689897 -506.389853
556 48.245482 12.824296 0.083161 17.797014 2.663946 0.454140 0.857527 -0.565846 330.375294 370.095498 112.933157
557 10.361763 -10.249972 0.051939 10.843005 2.195630 0.374145 -0.006513 -0.250164 307.603981 56.243726 -56.545870
558 271.849412 42.821970 0.020761 33.837633 3.556129 0.561031 0.685891 -0.645290 3.006658 -93.115518 86.337234
559 223.311438 53.134519 0.080087 11.476643 3.182058 0.521767 -0.108227 -0.592335 -213.899363 -201.649202 392.016093
560 253.468717 -17.047070 0.121232 16.309898 2.186312 0.372315 0.417167 -0.525954 -201.776749 -679.823625 -217.441858
561 76.667098 -31.753029 0.108992 6.268803 2.216357 0.378178 0.463745 -0.477856 130.761443 551.744428 -350.928879
562 49.093731 34.128515 0.017032 37.758905 2.657124 0.453122 -0.652073 -0.947027 56.483417 65.191826 58.463323
563 5.236080 -26.768576 0.020206 12.511787 2.940160 0.492406 -0.277568 -0.315171 109.916950 10.073019 -55.679745
564 126.211521 40.182820 0.066402 11.503795 1.603680 0.231856 0.274604 -0.394724 -183.363037 250.428145 262.132648
565 212.370367 -8.773195 0.051341 7.211661 1.544341 0.213942 -0.858607 -0.368796 -262.197466 -166.205415 -47.909638
566 141.207856 19.578607 0.042534 9.224576 2.010077 0.335565 -0.276920 -0.425705 -191.103070 153.607675 87.203322
567 157.490972 -53.991460 0.049341 7.888698 2.491986 0.427260 0.069599 -0.567089 -163.954778 67.942561 -244.196771
568 325.497130 14.342555 0.122488 6.680588 2.457641 0.421571 0.992449 -0.465168 598.334350 -411.267935 185.641639
569 125.371968 -5.535625 0.140092 5.940661 2.686800 0.457524 -0.050933 -0.325229 -493.853230 695.639526 -82.681033
570 185.036216 9.974911 0.066714 16.002489 1.779012 0.280320 0.632114 -0.615147 -400.450767 -35.289975 70.702438
571 282.115085 -41.603476 0.136856 9.851186 1.332434 0.142527 -0.135865 -0.701689 131.404641 -612.161512 -555.950980
572 142.755402 28.277831 0.055009 6.119104 2.602097 0.444768 0.592781 -0.433902 -235.947531 179.383568 159.444094
573 223.951212 46.518297 0.076701 5.062128 1.927613 0.316850 0.190830 -0.414797 -232.478915 -224.120028 340.502601
574 310.450935 -34.507937 0.041644 5.731703 1.451496 0.184172 0.773191 -0.393761 136.219297 -159.769148 -144.342172
575 341.827425 -53.956537 0.099667 13.908712 2.316917 0.397030 -0.178115 -0.416235 340.898699 -111.901009 -493.051821
576 52.946453 -72.311565 0.147057 22.434555 2.576162 0.440741 0.208609 -0.510585 164.724631 218.172441 -857.191682
577 333.571545 16.495677 0.094489 10.809751 2.210069 0.376960 0.260037 -0.432221 496.379505 -246.712266 164.148605
578 177.161866 12.367898 0.060094 7.034497 2.075752 0.349753 -0.165234 -0.300792 -358.694560 17.782407 78.750046
579 92.967980 5.358939 0.100694 10.742484 2.195146 0.374051 -0.711376 -0.609322 -31.759364 612.554573 57.537758
580 165.288872 -32.418936 0.027209 10.943330 2.110658 0.357049 -0.812881 -0.408975 -135.918988 35.685895 -89.245441
581 352.811727 -12.602628 0.134412 6.134678 1.719673 0.264617 -0.966657 -0.348693 796.241798 -100.423163 -179.429737
582 177.342514 10.891670 0.080432 14.240666 1.973019 0.327283 0.747069 -0.616363 -482.714371 22.405271 92.983351
583 118.350580 -0.370493 0.072909 5.959689 2.467403 0.423199 -0.527050 -0.559884 -211.819969 392.561775 -2.884431
584 228.024308 77.309515 0.092021 12.838978 2.387563 0.409605 -0.576987 -0.552984 -82.721213 -91.949633 549.250933
585 86.452423 -46.645535 0.097470 15.433680 2.326115 0.398698 0.472071 -0.570491 25.332200 408.609257 -433.611528
586 27.310798 22.972490 0.020049 11.609425 1.860832 0.300903 -0.359968 -0.390752 100.345053 51.815895 47.873523
587 46.396700 -11.032307 0.105566 6.822880 2.186290 0.372311 0.012089 -0.479683 437.204991 459.057522 -123.596773
588 46.096502 -8.256261 0.043870 28.472061 1.388065 0.162502 -0.674978 -0.720355 184.197806 191.386454 -38.543694
589 54.684970 25.797736 0.109953 22.345245 2.330282 0.399450 0.919491 -0.634616 350.122056 494.220157 292.763944
590 49.977782 22.635813 0.125155 5.300710 2.830434 0.477866 0.703163 -0.291144 454.493844 541.218316 294.706041
591 230.714908 79.268935 0.122554 23.918905 1.669239 0.250723 0.727579 -0.587885 -88.401122 -108.062420 736.699964
592 65.476830 -48.005703 0.087350 9.332946 2.024520 0.338738 -0.186453 -0.461255 148.410015 325.307382 -397.192080
593 124.440222 -52.352234 0.082824 9.142942 2.390534 0.410122 0.524722 -0.452430 -175.045368 255.262721 -401.221880
594 322.843828 26.658874 0.030003 10.804816 2.760028 0.468089 -0.712248 -0.328842 130.745500 -99.083694 82.360398
595 170.626190 9.019687 0.118548 8.180888 2.079602 0.350565 -0.982762 -0.506726 -706.770613 116.673215 113.708812
596 240.320786 -26.851437 0.047997 20.164760 1.981991 0.329307 -0.960054 -0.420097 -129.725533 -227.624907 -132.638967
597 62.035154 -57.262950 0.079537 9.589967 1.471322 0.190717 0.173203 -0.424850 123.403563 232.432268 -409.331394
598 69.224047 -55.963738 0.049798 13.885907 2.300267 0.393988 -0.089210 -0.504901 60.490573 159.444107 -252.480865
599 14.712702 52.034540 0.028736 7.959185 3.075722 0.509289 0.036031 -0.179502 104.611303 27.469050 138.607605
600 60.816623 -38.043921 0.098138 26.927905 2.369835 0.406499 -0.985074 -0.724843 230.570315 412.838204 -370.024022
601 100.292522 -20.686650 0.017606 9.280647 2.249980 0.384612 -0.154627 -0.478175 -18.005873 99.153481 -38.052913
602 63.723774 -33.140036 0.114810 23.161429 2.387724 0.409633 0.436136 -0.704857 260.384147 527.398116 -384.011739
603 31.932912 -16.858398 0.054462 17.556117 2.254455 0.385458 -0.114613 -0.430315 270.632691 168.669780 -96.633671
604 43.428914 -59.446212 0.010019 20.849658 1.933686 0.318264 0.464438 -0.389578 22.629553 21.421347 -52.786489
605 165.880356 2.184620 0.081558 23.346103 2.588203 0.442618 -0.533962 -0.416469 -483.562760 121.638832 19.021280
606 74.280139 -59.857009 0.016559 6.240223 2.349196 0.402842 0.626284 -0.290007 13.783877 48.972530 -87.613050
607 131.137150 36.920981 0.048664 17.225032 2.265937 0.387618 0.176862 -0.542012 -156.590472 179.268253 178.853371
608 181.230218 -32.179659 0.108977 5.463357 1.868745 0.302831 -0.578474 -0.441158 -564.189187 -12.115763 -355.091083
609 248.542138 4.589935 0.018777 5.182413 2.780295 0.470941 -0.526559 -0.568941 -41.889870 -106.573418 9.193051
610 14.152370 49.478144 0.127507 9.274321 2.524772 0.432587 0.256061 -0.239156 491.487877 123.930912 593.012634
611 287.787744 17.563027 0.010535 26.756655 2.037723 0.341612 0.659879 -0.570669 18.772338 -58.511986 19.449327
612 226.044140 3.779424 0.044555 13.809643 2.659621 0.453495 -0.168744 -0.537292 -188.800618 -195.810425 17.968525
613 29.433252 -20.568838 0.113727 6.487303 2.059863 0.346376 -0.483399 -0.282067 567.363475 320.126841 -244.458349
614 314.488305 -19.511507 0.054278 14.041617 1.946090 0.321134 0.734023 -0.587693 219.348290 -223.301599 -110.914549
615 331.514064 19.814371 0.024265 33.177101 1.955010 0.323183 0.338537 -0.641109 122.759602 -66.614014 50.323405
616 21.988066 81.218874 0.060433 9.518474 1.550464 0.215829 -0.103829 -0.462448 52.339007 21.133651 365.406624
617 99.675953 18.885524 0.047855 6.077846 2.447508 0.419871 -0.024200 -0.346911 -46.561313 273.084948 94.768974
618 290.232461 6.636320 0.127980 6.503807 1.526433 0.208370 -0.591487 -0.421395 268.972805 -729.770569 90.489631
619 269.373489 27.471092 0.053869 23.948251 1.767514 0.277330 0.253605 -0.734575 -3.197436 -292.400521 152.035708
620 66.427567 -3.990368 0.120451 7.819152 1.428656 0.176499 -0.282515 -0.420634 293.994684 673.810745 -51.282902
621 75.365756 -61.608041 0.134862 20.736511 2.224463 0.379742 0.991290 -0.452479 99.124512 379.614605 -725.866401
622 133.369957 7.157289 0.070734 20.881511 2.198763 0.374758 -0.039633 -0.561737 -294.869134 312.143059 53.920186
623 174.428275 66.241336 0.137392 5.848341 2.128213 0.360657 -0.028229 -0.330972 -337.062685 32.881358 769.353977
624 222.571718 -40.495936 0.062825 19.031412 1.841860 0.296236 0.131704 -0.644867 -215.257259 -197.743185 -249.610128
625 132.808910 22.334289 0.144971 18.315388 1.789998 0.283154 0.833512 -0.535780 -557.524635 601.884056 337.054763
626 166.512498 -36.736273 0.022501 49.814343 2.444639 0.419388 0.601636 -0.910594 -107.280174 25.730943 -82.340771
627 269.089538 4.109072 0.106183 5.874564 2.038671 0.341817 -0.097740 -0.334048 -10.296310 -647.896642 46.550796
628 13.205953 -53.769626 0.079134 6.534439 2.385435 0.409234 0.437399 -0.412195 278.586540 65.372421 -390.545043
629 90.877300 -5.696452 0.064271 8.419979 1.904792 0.311483 0.172471 -0.365192 -5.990969 391.234961 -39.030546
630 256.805851 30.818932 0.098580 6.945473 2.331316 0.399637 -0.015266 -0.310684 -118.225949 -504.290536 309.000304
631 322.274462 -17.749558 0.108540 25.912385 2.780203 0.470928 -0.615368 -0.539962 500.244668 -386.989308 -202.446612
632 184.203879 19.258060 0.010611 11.506340 2.493358 0.427485 -0.072127 -0.437752 -61.121877 -4.492671 21.411971
633 191.560855 36.220895 0.033373 14.590214 2.093926 0.353572 -0.508363 -0.595723 -161.383940 -33.012476 120.653363
634 38.581924 58.688621 0.109826 32.272407 2.361771 0.405075 0.829684 -0.673003 272.976090 217.772984 574.077132
635 161.068452 -32.053834 0.103294 10.879560 2.162625 0.367614 -0.329186 -0.512105 -506.655958 173.778840 -335.398865
636 191.742216 -11.616977 0.145247 5.507427 2.262043 0.386887 0.904528 -0.439481 -852.230847 -177.143483 -178.945825
637 87.289381 -44.040604 0.116545 40.823700 2.128647 0.360746 0.066111 -0.795690 24.240401 511.999841 -495.688802
638 96.927563 80.052683 0.143108 16.962980 2.193157 0.373661 0.263089 -0.617622 -18.242640 150.143406 862.403997
639 135.822299 58.649647 0.108356 21.577539 2.343729 0.401865 0.085881 -0.761509 -247.362701 240.362476 566.154705
640 7.225631 4.583637 0.051727 19.676247 1.861548 0.301078 -0.741239 -0.613577 312.961270 39.678448 25.291163
641 115.948500 43.162244 0.024751 5.594054 1.852540 0.298870 -0.248358 -0.386603 -48.332251 99.322287 103.589877
642 76.121283 2.402311 0.119455 11.279998 1.703474 0.260211 -0.801708 -0.597618 175.153842 708.892917 30.634412
643 117.899047 14.310192 0.100181 11.320547 1.618783 0.236286 0.245908 -0.461637 -277.899466 524.881874 151.498275
644 43.114367 -55.260475 0.016746 6.841479 1.771978 0.278494 -0.106252 -0.228388 42.619874 39.903023 -84.193217
645 320.589821 30.699862 0.060407 25.691917 2.322676 0.398076 0.555970 -0.504614 245.529240 -201.753053 188.687378
646 213.693283 -48.122439 0.143952 10.855189 1.901776 0.310767 -0.559059 -0.294198 -489.162918 -326.148270 -655.766989
647 244.476835 40.702785 0.080056 12.209262 2.464337 0.422689 -0.670868 -0.432980 -159.992518 -335.082570 319.416291
648 284.101646 34.336776 0.070582 8.866422 2.272777 0.388898 -0.187336 -0.321913 86.878881 -345.837277 243.579889
649 179.439192 24.676184 0.074078 5.001673 1.471490 0.190771 0.853171 -0.472413 -411.817285 4.030977 189.216496
650 31.291304 -68.075893 0.039244 6.754028 2.520882 0.431960 0.420844 -0.481974 76.607863 46.562387 -222.736348
651 193.358355 -23.187619 0.061619 13.096360 2.583211 0.441841 -0.162153 -0.754878 -337.168384 -80.065907 -148.440518
652 211.262802 -28.279611 0.061774 6.224505 1.861346 0.301028 0.034544 -0.293631 -284.507125 -172.730154 -179.061140
653 268.358211 -16.243923 0.017330 24.304533 2.426968 0.416394 -0.831574 -0.439013 -2.916475 -101.752392 -29.658584
654 155.397437 -55.559557 0.117459 42.750286 1.916292 0.314198 0.969152 -0.832821 -369.531003 169.204501 -592.674560
655 45.928909 60.916901 0.068311 21.786566 2.297960 0.393564 0.332815 -0.593261 141.301593 145.959223 365.243392
656 102.159326 6.177243 0.125105 14.977013 1.753092 0.273544 -0.429192 -0.575156 -160.285050 743.904031 82.362646
657 130.709627 -22.889267 0.129049 10.373863 1.541649 0.213109 0.171617 -0.415473 -474.414209 551.369988 -307.095632
658 232.530207 -11.890209 0.039679 8.594453 2.105764 0.356036 -0.781035 -0.323451 -144.516089 -188.542767 -50.018691
659 205.480190 -6.061443 0.102029 5.578605 2.209400 0.376831 0.931673 -0.580063 -560.370563 -267.045256 -65.916380
660 128.194821 11.606478 0.076119 10.388328 2.099819 0.354801 -0.650430 -0.412939 -282.080777 358.527403 93.696591
661 355.145490 1.797025 0.133222 10.561630 1.785279 0.281939 0.296061 -0.483283 811.756999 -68.942942 25.559985
662 218.078935 57.011929 0.040204 38.931741 2.098932 0.354616 -0.509091 -0.727978 -105.420267 -82.597479 206.319703
663 85.401645 -0.347961 0.104894 41.838878 2.366609 0.405930 0.435123 -0.722489 51.449383 639.685434 -3.897448
664 36.641690 79.839036 0.095085 9.616241 2.240934 0.382894 0.553643 -0.464983 82.348060 61.250084 572.627958
665 55.029290 44.656103 0.051342 11.998849 2.331892 0.399740 0.346839 -0.480347 128.070566 183.102874 220.781028
666 88.544782 -35.660342 0.029124 6.126790 1.990845 0.331293 0.228999 -0.432655 3.676654 144.728477 -103.879637
667 57.845294 59.450508 0.101230 25.147392 2.727579 0.463459 0.784938 -0.504442 167.539736 266.515602 533.373205
668 67.164129 -50.109116 0.113404 43.921971 1.788422 0.282748 -0.842747 -0.747344 172.689912 410.094170 -532.351238
669 102.634261 39.412525 0.054188 11.729087 2.453915 0.420947 -0.338170 -0.445233 -56.024769 249.938292 210.489916
670 62.414494 -13.812977 0.100277 19.714747 2.731648 0.464044 -0.503425 -0.674243 275.884656 528.043984 -146.478424
671 322.835553 49.108329 0.065318 39.044282 2.451255 0.420501 0.976028 -0.778301 208.479188 -158.040516 302.100863
672 28.884148 47.401379 0.109849 7.216097 2.177882 0.370650 -0.221220 -0.332294 398.311801 219.736170 494.726642
673 188.824100 37.723449 0.037890 30.074197 2.047573 0.343740 0.465225 -0.646972 -181.193071 -28.128216 141.839224
674 147.742858 35.454824 0.134630 8.694468 2.673326 0.455534 0.369450 -0.370992 -567.405220 358.104929 477.793640
675 353.656302 -22.994435 0.050237 17.442148 1.689701 0.256423 -0.575838 -0.347770 281.208150 -31.262771 -120.068729
676 40.334005 -56.946478 0.061490 24.078546 1.870842 0.303340 -0.522005 -0.486925 156.415293 132.809493 -315.324024
677 143.228016 -11.188628 0.018133 13.644970 2.099868 0.354811 -0.437431 -0.477134 -87.177234 65.150445 -21.526911
678 349.009356 -40.764464 0.025612 6.453582 2.753953 0.467228 -0.177745 -0.465635 116.506177 -22.626764 -102.316050
679 311.582565 22.948413 0.082221 13.267143 2.410798 0.413627 -0.531350 -0.738026 307.445679 -346.496711 196.137789
680 294.145946 -17.926731 0.047463 6.940329 1.871673 0.303542 -0.960697 -0.436242 113.020038 -252.116866 -89.381773
681 92.845018 72.030411 0.126967 28.526941 2.134768 0.361994 0.758786 -0.667871 -11.895218 239.360744 738.920014
682 61.519531 16.376272 0.012057 6.721759 2.013162 0.336245 0.931220 -0.378181 33.749734 62.209840 20.798387
683 240.711559 40.162761 0.063073 19.746259 1.974976 0.327726 -0.316859 -0.562853 -144.270407 -257.208415 248.887336
684 334.575356 -47.303047 0.057228 7.761951 2.650447 0.452122 -0.322986 -0.459658 214.438723 -101.936044 -257.332257
685 200.434641 46.388129 0.012706 9.365496 1.710194 0.262045 -0.985816 -0.621595 -50.246467 -18.721083 56.283995
686 205.780568 57.727089 0.027412 5.449528 2.902404 0.487495 0.360501 -0.498492 -80.635976 -38.947221 141.801108
687 100.792474 -1.482760 0.067910 13.411116 2.590183 0.442925 0.650880 -0.436446 -77.774972 408.001849 -10.751228
688 277.017456 12.269244 0.079001 36.251274 2.695236 0.458763 -0.706783 -0.540922 57.702384 -468.767476 102.713702
