VoidID RA Dec Redshift Radius_Mpc AspectRatio Ellipticity Prolateness DensityContrast x_Mpc y_Mpc z_Mpc
457 168.717831 20.672558 0.199083 10.132168 2.552746 0.437055 -0.712264 -0.411057 -1117.586373 222.954123 429.998581
458 20.269179 -34.656118 0.162002 10.034112 1.864570 0.301815 -0.790679 -0.566362 764.824705 282.449629 -563.625873
459 42.774450 18.528174 0.138480 10.838632 2.145229 0.364116 -0.154113 -0.350974 589.675478 545.557241 269.232028
460 42.309449 -12.255483 0.298339 23.622751 2.736796 0.464782 0.591157 -0.503208 1319.085615 1200.673266 -387.459041
461 233.715709 17.605774 0.267685 34.052129 2.616750 0.447017 -0.717233 -0.532086 -923.812350 -1258.341060 495.364788
462 268.576157 -51.888758 0.198320 11.067110 1.709748 0.261924 -0.739359 -0.622280 -18.608196 -748.643801 -954.689894
463 210.012755 18.402510 0.183732 11.773217 2.399483 0.411675 0.286858 -0.407150 -923.606740 -533.518792 354.871255
464 346.382117 87.225112 0.197578 31.486288 1.467601 0.189496 -0.605634 -0.704924 56.876519 -13.778670 1207.408982
465 134.953409 -64.632162 0.084354 9.910865 2.277665 0.389810 -0.804780 -0.464064 -156.221605 156.475883 -466.333204
466 102.856351 72.620712 0.136687 15.441541 3.017998 0.502240 -0.666303 -0.412375 -55.580975 243.531676 798.103795
467 312.695686 -10.730175 0.040654 10.509047 1.879734 0.305491 0.847463 -0.419708 165.715966 -179.611804 -46.309622
468 80.494502 47.859939 0.158397 8.189148 1.925162 0.316277 0.642943 -0.496573 107.378672 641.291595 718.601222
469 346.760114 34.386388 0.176617 32.513081 2.564503 0.438912 -0.291871 -0.593221 868.041896 -204.235013 610.279244
470 4.375611 7.702679 0.091492 60.299344 1.641771 0.242932 0.311642 -0.955399 553.102532 42.322095 75.027412
471 349.156378 28.483028 0.290288 8.881299 2.005789 0.334617 0.074551 -0.301583 1533.193682 -293.682294 846.991930
472 15.537568 49.203163 0.275553 11.565432 2.497468 0.428158 0.354249 -0.457269 1061.269931 295.065719 1276.271581
473 320.811521 -11.053141 0.224979 9.995283 2.005177 0.334482 0.365342 -0.313110 1047.070352 -853.619208 -263.895472
474 189.972399 -20.238801 0.174014 8.180407 2.164503 0.367989 0.257468 -0.464006 -983.831688 -172.987442 -368.300772
475 357.467327 19.583896 0.264892 8.588345 2.556566 0.437660 -0.467797 -0.466770 1525.419639 -67.472823 543.225063
476 26.566763 38.002211 0.065276 6.986010 2.427510 0.416486 -0.921987 -0.478814 281.472905 140.746966 245.890907
477 199.387542 31.639319 0.243438 13.185864 2.365619 0.405756 -0.088866 -0.361277 -1196.125413 -420.929952 781.296777
478 348.948913 36.557364 0.063702 14.438495 2.123242 0.359640 0.781948 -0.529232 307.257766 -60.009223 232.139846
479 188.315224 -7.402182 0.244437 17.306026 2.406916 0.412959 0.138995 -0.415336 -1467.462984 -214.477927 -192.672495
480 226.583510 39.469578 0.104457 34.351806 2.209398 0.376830 0.664782 -0.645884 -339.080968 -358.361413 406.250425
481 250.469528 -49.427352 0.266814 12.336179 2.442014 0.418945 0.983249 -0.640118 -354.951705 -1000.661066 -1239.962587
482 163.634783 5.104826 0.284891 23.512049 2.060119 0.346431 -0.672768 -0.583372 -1665.774343 489.165385 155.091325
483 225.920909 -81.295756 0.070175 7.337977 2.185864 0.372227 0.383555 -0.522946 -45.199576 -46.676416 -424.400182
484 210.353152 -20.537988 0.154922 12.107744 1.862908 0.301410 0.348587 -0.437418 -765.936669 -448.530944 -332.532077
485 324.416884 -15.490401 0.294867 11.905525 2.244888 0.383646 0.959911 -0.558332 1413.893971 -1011.618600 -481.821937
486 16.360697 -11.984942 0.160520 19.281879 1.934491 0.318451 0.971201 -0.402017 921.787414 270.609839 -203.936699
487 101.146748 23.012654 0.263158 51.495885 1.813273 0.289084 0.373357 -0.745327 -286.489555 1453.969045 629.426210
488 342.148134 -12.878469 0.188958 56.646178 2.362356 0.405179 -0.512770 -0.792606 1072.738615 -345.490175 -257.672031
489 320.494962 -5.889644 0.131339 16.512779 2.343987 0.401912 0.597112 -0.408257 616.729331 -508.483510 -82.455556
490 164.036431 -31.662302 0.107162 44.687626 2.572041 0.440096 -0.785942 -0.588767 -536.529837 153.478325 -344.151712
491 223.247735 -14.684509 0.084870 11.621799 2.086441 0.352004 0.561399 -0.439173 -365.869577 -344.148472 -131.629081
492 99.857226 -33.056155 0.235686 7.727667 2.422112 0.415566 0.820392 -0.485078 -206.899657 1190.729429 -786.540356
493 67.723618 -58.606308 0.134366 7.708125 2.479210 0.425157 -0.234333 -0.585208 162.332725 396.273273 -701.733745
494 166.931426 11.940581 0.168044 10.657171 2.436801 0.418063 0.261271 -0.498534 -979.833060 227.447843 212.717484
495 127.206802 19.659251 0.162928 28.443192 1.928630 0.317087 -0.139715 -0.625045 -567.639565 747.653182 335.358301
496 210.116200 13.826388 0.185865 7.912548 2.318637 0.397343 -0.124470 -0.398638 -955.155444 -554.045123 271.760193
497 27.984469 -4.187000 0.263706 7.676313 2.404547 0.412550 -0.379258 -0.442087 1420.957868 755.042712 -117.798043
498 350.782131 -13.911829 0.294800 29.771469 2.261763 0.386835 0.524259 -0.504493 1728.131950 -280.449432 -433.648036
499 355.035868 46.607725 0.140048 9.438268 1.424300 0.175020 0.872353 -0.482085 586.433499 -50.936377 622.639019
500 251.338217 2.187143 0.253430 22.916857 2.323087 0.398150 0.881502 -0.527581 -495.781923 -1467.948036 59.174123
501 192.994692 -2.386271 0.236423 8.590396 3.143904 0.517363 -0.650437 -0.296029 -1408.217991 -324.975326 -60.226134
502 111.429942 -71.570953 0.184853 6.687258 2.114876 0.357920 0.749487 -0.365972 -130.629531 332.815210 -1072.968224
503 292.966207 -18.512065 0.288133 57.122334 1.967661 0.326068 0.474863 -0.784421 652.254769 -1539.139237 -559.714925
504 246.503222 -13.863450 0.084128 7.565236 2.408231 0.413185 -0.494325 -0.466934 -199.237086 -458.284404 -123.329934
505 58.542098 -11.674674 0.059501 11.315294 2.383843 0.408956 -0.865431 -0.498188 186.052936 304.112133 -73.665490
506 327.933786 9.226907 0.260570 6.881037 2.735985 0.464666 -0.464005 -0.486669 1333.518599 -835.419257 255.624986
507 296.113407 3.853473 0.148570 15.133674 1.755744 0.274243 0.824416 -0.517603 399.184901 -814.355366 61.088471
508 341.927969 12.463063 0.258682 8.079118 2.551443 0.436849 0.266357 -0.335027 1469.136596 -479.394214 341.556130
509 261.259023 31.989681 0.271134 49.143822 2.495060 0.427764 0.442109 -0.740767 -213.810936 -1390.608461 878.807358
510 220.829471 38.753527 0.046864 20.222268 2.202033 0.375397 -0.485695 -0.636644 -169.187688 -146.190824 179.479295
511 150.567493 25.864615 0.268535 48.155498 2.394366 0.410788 0.438776 -0.534349 -1287.571416 726.471958 716.733852
512 335.782254 65.650497 0.151046 6.864762 2.670674 0.455141 -0.943757 -0.369489 347.488868 -156.297072 841.928552
513 311.783000 -74.479513 0.167817 8.420906 2.607818 0.445648 -0.249357 -0.553851 183.060876 -204.864745 -989.298627
514 16.278721 -37.477081 0.199180 8.023419 1.801684 0.286144 0.253507 -0.454361 928.325921 271.087291 -741.465479
515 9.492111 -80.021965 0.280123 7.186460 2.586955 0.442424 -0.707807 -0.392810 292.894702 48.972306 -1687.930830
516 135.526812 17.154505 0.035161 44.587884 2.233016 0.381383 0.646007 -0.513950 -146.679129 144.006316 63.450883
517 291.799199 52.755594 0.158748 17.951744 2.288041 0.391735 -0.529937 -0.595449 218.289006 -545.783576 773.176358
518 355.419407 -30.866229 0.215685 47.322849 2.288170 0.391759 0.304562 -0.607317 1129.089433 -90.459482 -677.004892
519 54.150081 58.657043 0.225131 28.481721 2.198794 0.374764 -0.189606 -0.423664 419.609094 580.735229 1176.393709
520 213.887058 -61.577920 0.216984 26.923217 2.735574 0.464607 0.192087 -0.614790 -524.536375 -352.301853 -1167.536631
521 137.120708 60.327828 0.066297 15.008429 2.225404 0.379923 -0.785099 -0.490315 -147.142443 136.634125 352.433761
522 349.169183 -17.262782 0.110837 24.062954 1.811073 0.288528 -0.966174 -0.634103 636.040638 -121.685823 -201.236212
523 303.162812 -52.859595 0.126853 41.803626 2.101479 0.355146 0.819129 -0.683873 256.330911 -392.270134 -618.686469
524 301.798334 -1.619193 0.247198 32.759672 2.330369 0.399466 -0.460740 -0.599357 796.617834 -1284.896473 -42.735397
525 168.729538 -29.107311 0.105265 35.136238 2.750577 0.466749 0.639354 -0.547557 -551.848348 109.974360 -313.288685
526 149.335021 -25.483693 0.086890 6.883582 2.500129 0.428593 0.998701 -0.292609 -412.785707 244.753085 -228.729002
527 98.426546 -22.669821 0.288511 9.139040 1.918677 0.314758 -0.577137 -0.493352 -238.686071 1611.213060 -680.332585
528 20.295179 37.304566 0.032393 6.928058 3.252967 0.529740 -0.469659 -0.598693 147.856773 54.679738 120.112084
529 311.300055 4.492153 0.299412 15.945896 2.364801 0.405611 0.325720 -0.471719 1205.320730 -1371.985118 143.476286
530 292.644363 -22.171773 0.212742 23.425598 2.769048 0.469362 0.930897 -0.496338 464.073684 -1112.436850 -491.203585
531 359.898362 12.748245 0.253687 8.642921 2.198206 0.374649 0.831629 -0.389880 1513.846131 -2.685431 342.500213
532 358.789261 25.613698 0.109547 20.680106 2.472235 0.424002 0.005751 -0.537768 604.234073 -12.770198 289.742792
533 199.955414 -27.048979 0.033865 22.150407 2.594679 0.443622 0.590221 -0.503653 -173.451277 -62.978289 -94.221914
534 276.835469 -9.956579 0.229225 26.673688 2.746169 0.466121 -0.728508 -0.398508 164.403308 -1371.505497 -242.485445
535 340.115663 -49.132769 0.255219 37.447749 2.681839 0.456793 0.954876 -0.592685 960.780341 -347.500595 -1180.838058
536 305.873061 -39.620624 0.229929 24.889925 2.607770 0.445641 0.928706 -0.574011 634.979245 -878.058302 -897.087566
537 89.045317 21.237562 0.068570 19.263715 2.132857 0.361605 -0.672542 -0.544498 6.515218 390.977744 151.966323
538 162.195889 -39.577644 0.233426 10.405184 2.030193 0.339976 -0.401154 -0.445024 -1048.043221 336.572823 -909.905906
539 46.497389 2.884730 0.237609 49.106712 2.391934 0.410366 -0.799690 -0.554626 999.470904 1053.126472 73.162211
540 343.458370 24.714219 0.207806 28.506899 2.632143 0.449361 -0.456565 -0.582132 1107.146777 -328.827023 531.563289
541 218.222868 -51.836080 0.236851 8.514222 2.169803 0.369046 0.631912 -0.415836 -703.452905 -554.017627 -1139.354660
542 82.311410 7.736904 0.258399 35.180341 2.684960 0.457253 -0.243369 -0.662084 209.586523 1552.463695 212.833018
543 241.812246 -29.135353 0.195673 19.860921 2.839938 0.479158 -0.823206 -0.389059 -493.946660 -921.679606 -582.871394
544 222.526167 67.797447 0.053923 7.895147 1.892363 0.308524 -0.315549 -0.213230 -91.876865 -84.266859 305.452199
545 128.938578 -1.885870 0.161660 34.204221 1.924123 0.316034 0.962767 -0.561470 -621.279221 768.899845 -32.548928
546 40.880733 37.733177 0.050965 45.029345 2.202741 0.375535 0.259367 -0.679443 186.452481 161.400493 190.827179
547 241.766350 5.765262 0.140037 14.551883 2.381936 0.408623 -0.167678 -0.455461 -403.262402 -751.021770 86.065583
548 187.310772 -65.947859 0.139919 21.975702 2.049065 0.344061 -0.666923 -0.753248 -346.063214 -44.397854 -781.725948
549 278.034621 15.444377 0.047823 12.540601 2.799772 0.473653 0.972354 -0.369539 39.418856 -279.255263 77.917316
550 187.258860 64.529482 0.124182 8.576415 2.428518 0.416658 0.641698 -0.400906 -324.117516 -41.283891 685.924704
551 306.785340 11.725532 0.059969 36.436577 2.274670 0.389251 -0.437045 -0.580440 215.125408 -287.717516 74.563997
552 198.686462 39.670956 0.248224 12.160889 1.684528 0.254990 -0.859863 -0.512353 -1107.345790 -374.524270 969.494278
553 201.937670 50.211584 0.285876 13.967355 1.732565 0.268087 -0.886749 -0.493201 -1038.263076 -418.172220 1343.991828
554 315.595297 -32.945460 0.049525 35.538283 2.371295 0.406756 -0.759244 -0.657640 181.661688 -177.925481 -164.787608
555 145.253832 -35.163407 0.287881 11.289362 1.405853 0.168694 0.161537 -0.332508 -1183.144464 820.659319 -1014.361241
556 48.245482 12.824296 0.171096 23.729352 2.663946 0.454140 0.857527 -0.565846 679.717342 761.438076 232.349776
557 10.361763 -10.249972 0.110883 14.457339 2.195630 0.374145 -0.006513 -0.250164 656.690389 120.072289 -120.717324
558 271.849412 42.821970 0.050753 45.116844 3.556129 0.561031 0.685891 -0.645290 7.350246 -227.635470 211.064894
559 223.311438 53.134519 0.165169 15.302191 3.182058 0.521767 -0.108227 -0.592335 -441.136173 -415.872007 808.475898
560 253.468717 -17.047070 0.244519 21.746531 2.186312 0.372315 0.417167 -0.525954 -406.973547 -1371.170032 -438.569282
561 76.667098 -31.753029 0.220913 8.358404 2.216357 0.378178 0.463745 -0.477856 265.037067 1118.316847 -711.288883
562 49.093731 34.128515 0.043561 50.345207 2.657124 0.453122 -0.652073 -0.947027 144.464961 166.738046 149.528872
563 5.236080 -26.768576 0.049683 16.682383 2.940160 0.492406 -0.277568 -0.315171 270.265705 24.767714 -136.906324
564 126.211521 40.182820 0.138776 15.338393 1.603680 0.231856 0.274604 -0.394724 -383.215117 523.376207 547.837749
565 212.370367 -8.773195 0.109728 9.615549 1.544341 0.213942 -0.858607 -0.368796 -560.384539 -355.224427 -102.395423
566 141.207856 19.578607 0.092744 12.299435 2.010077 0.335565 -0.276920 -0.425705 -416.694874 334.937219 190.144393
567 157.490972 -53.991460 0.105871 10.518264 2.491986 0.427260 0.069599 -0.567089 -351.801173 145.785765 -523.978086
568 325.497130 14.342555 0.246940 8.907450 2.457641 0.421571 0.992449 -0.465168 1206.268286 -829.134191 374.261686
569 125.371968 -5.535625 0.280892 7.920881 2.686800 0.457524 -0.050933 -0.325229 -990.201318 1394.793298 -165.779755
570 185.036216 9.974911 0.139378 21.336652 1.779012 0.280320 0.632114 -0.615147 -836.610041 -73.726785 147.709467
571 282.115085 -41.603476 0.274650 13.134914 1.332434 0.142527 -0.135865 -0.701689 263.710776 -1228.522724 -1115.716031
572 142.755402 28.277831 0.116804 8.158806 2.602097 0.444768 0.592781 -0.433902 -500.997619 380.892904 338.554556
573 223.951212 46.518297 0.158638 6.749504 1.927613 0.316850 0.190830 -0.414797 -480.826864 -463.538512 704.247943
574 310.450935 -34.507937 0.091028 7.642270 1.451496 0.184172 0.773191 -0.393761 297.755480 -349.232012 -315.510897
575 341.827425 -53.956537 0.202929 18.544949 2.316917 0.397030 -0.178115 -0.416235 694.094517 -227.838583 -1003.889326
576 52.946453 -72.311565 0.294325 29.912740 2.576162 0.440741 0.208609 -0.510585 329.684703 436.656716 -1715.608546
577 333.571545 16.495677 0.192943 14.413002 2.210069 0.376960 0.260037 -0.432221 1013.588718 -503.777386 335.185423
578 177.161866 12.367898 0.126610 9.379329 2.075752 0.349753 -0.165234 -0.300792 -755.720517 37.465106 165.915606
579 92.967980 5.358939 0.204911 14.323312 2.195146 0.374051 -0.711376 -0.609322 -64.629523 1246.533470 117.087921
580 165.288872 -32.418936 0.063189 14.591106 2.110658 0.357049 -0.812881 -0.408975 -315.651492 82.875146 -207.259169
581 352.811727 -12.602628 0.269938 8.179571 1.719673 0.264617 -0.966657 -0.348693 1599.079295 -201.678185 -360.345787
582 177.342514 10.891670 0.165833 18.987554 1.973019 0.327283 0.747069 -0.616363 -995.251357 46.194763 191.711313
583 118.350580 -0.370493 0.151324 7.946252 2.467403 0.423199 -0.527050 -0.559884 -439.637795 814.772064 -5.986712
584 228.024308 77.309515 0.188183 17.118637 2.387563 0.409605 -0.576987 -0.552984 -169.165244 -188.037403 1123.220569
585 86.452423 -46.645535 0.198692 20.578240 2.326115 0.398698 0.472071 -0.570491 51.639580 832.948195 -883.915215
586 27.310798 22.972490 0.049379 15.479234 1.860832 0.300903 -0.359968 -0.390752 247.148535 127.621863 117.911851
587 46.396700 -11.032307 0.214307 9.097173 2.186290 0.372311 0.012089 -0.479683 887.554442 931.916494 -250.909453
588 46.096502 -8.256261 0.095322 37.962747 1.388065 0.162502 -0.674978 -0.720355 400.224455 415.843928 -83.747626
589 54.684970 25.797736 0.222767 29.793660 2.330282 0.399450 0.919491 -0.634616 709.352654 1001.297616 593.144240
590 49.977782 22.635813 0.252084 7.067613 2.830434 0.477866 0.703163 -0.291144 915.432252 1090.110918 593.590911
591 230.714908 79.268935 0.247069 31.891874 1.669239 0.250723 0.727579 -0.587885 -178.216336 -217.853440 1485.184409
592 65.476830 -48.005703 0.179175 12.443929 2.024520 0.338738 -0.186453 -0.461255 304.423149 667.280421 -814.732506
593 124.440222 -52.352234 0.170446 12.190589 2.390534 0.410122 0.524722 -0.452430 -360.231790 525.313795 -825.688089
594 322.843828 26.658874 0.068577 14.406422 2.760028 0.468089 -0.712248 -0.328842 298.842757 -226.473908 188.249755
595 170.626190 9.019687 0.239343 10.907850 2.079602 0.350565 -0.982762 -0.506726 -1426.934799 235.557432 229.572450
596 240.320786 -26.851437 0.103281 26.886346 1.981991 0.329307 -0.960054 -0.420097 -279.143169 -489.802866 -285.412291
597 62.035154 -57.262950 0.164108 12.786622 1.471322 0.190717 0.173203 -0.424850 254.615983 479.572621 -844.564875
598 69.224047 -55.963738 0.106754 18.514542 2.300267 0.393988 -0.089210 -0.504901 129.675138 341.804280 -541.249480
599 14.712702 52.034540 0.066134 10.612247 3.075722 0.509289 0.036031 -0.179502 240.754982 63.217937 318.994893
600 60.816623 -38.043921 0.199981 35.903874 2.369835 0.406499 -0.985074 -0.724843 469.843979 841.259832 -754.015360
601 100.292522 -20.686650 0.044670 12.374196 2.249980 0.384612 -0.154627 -0.478175 -45.682943 251.563629 -96.544556
602 63.723774 -33.140036 0.232134 30.881906 2.387724 0.409633 0.436136 -0.704857 526.468895 1066.342583 -776.430664
603 31.932912 -16.858398 0.115748 23.408156 2.254455 0.385458 -0.114613 -0.430315 575.175779 358.473959 -205.375584
604 43.428914 -59.446212 0.030036 27.799544 1.933686 0.318264 0.464438 -0.389578 67.843025 64.220843 -158.253018
605 165.880356 2.184620 0.168005 31.128138 2.588203 0.442618 -0.533962 -0.416469 -996.110968 250.568870 39.182723
606 74.280139 -59.857009 0.042650 8.320298 2.349196 0.402842 0.626284 -0.290007 35.501725 126.133551 -225.655995
607 131.137150 36.920981 0.104566 22.966710 2.265937 0.387618 0.176862 -0.542012 -336.472405 385.201088 384.309614
608 181.230218 -32.179659 0.220884 7.284475 1.868745 0.302831 -0.578474 -0.441158 -1143.548652 -24.557303 -719.730081
609 248.542138 4.589935 0.046926 6.909884 2.780295 0.470941 -0.526559 -0.568941 -104.690833 -266.347442 22.975201
610 14.152370 49.478144 0.256621 12.365761 2.524772 0.432587 0.256061 -0.239156 989.168585 249.423375 1193.497329
611 287.787744 17.563027 0.031031 35.675540 2.037723 0.341612 0.659879 -0.570669 55.295984 -172.353486 57.290129
612 226.044140 3.779424 0.096642 18.412858 2.659621 0.453495 -0.168744 -0.537292 -409.516629 -424.721199 38.974501
613 29.433252 -20.568838 0.230044 8.649738 2.059863 0.346376 -0.483399 -0.282067 1147.652829 647.546927 -494.486035
614 314.488305 -19.511507 0.115393 18.722156 1.946090 0.321134 0.734023 -0.587693 466.327566 -474.732176 -235.800844
615 331.514064 19.814371 0.057511 44.236135 1.955010 0.323183 0.338537 -0.641109 290.955689 -157.883587 119.272796
616 21.988066 81.218874 0.127263 12.691299 1.550464 0.215829 -0.103829 -0.462448 110.218837 44.504597 769.496705
617 99.675953 18.885524 0.103006 8.103795 2.447508 0.419871 -0.024200 -0.346911 -100.221446 587.804911 203.986594
618 290.232461 6.636320 0.257532 8.671743 1.526433 0.208370 -0.591487 -0.421395 541.251308 -1468.510080 182.091386
619 269.373489 27.471092 0.114604 31.931001 1.767514 0.277330 0.253605 -0.734575 -6.802442 -622.072666 323.451060
620 66.427567 -3.990368 0.243012 10.425536 1.428656 0.176499 -0.282515 -0.420634 593.141087 1359.428789 -103.464442
621 75.365756 -61.608041 0.270805 27.648681 2.224463 0.379742 0.991290 -0.452479 199.043770 762.272831 -1457.552553
622 133.369957 7.157289 0.147131 27.842015 2.198763 0.374758 -0.039633 -0.561737 -613.340599 649.271114 112.156327
623 174.428275 66.241336 0.275685 7.797788 2.128213 0.360657 -0.028229 -0.330972 -676.334727 65.978245 1543.750865
624 222.571718 -40.495936 0.131876 25.375216 1.841860 0.296236 0.131704 -0.644867 -451.849626 -415.085579 -523.960230
625 132.808910 22.334289 0.290301 24.420518 1.789998 0.283154 0.833512 -0.535780 -1116.430731 1205.259488 674.944695
626 166.512498 -36.736273 0.054108 66.419123 2.444639 0.419388 0.601636 -0.910594 -257.982065 61.876501 -198.009019
627 269.089538 4.109072 0.215495 7.832752 2.038671 0.341817 -0.097740 -0.334048 -20.896111 -1314.890479 94.473709
628 13.205953 -53.769626 0.163330 8.712585 2.385435 0.409234 0.437399 -0.412195 574.993064 134.926436 -806.071574
629 90.877300 -5.696452 0.134665 11.226638 1.904792 0.311483 0.172471 -0.365192 -12.552738 819.745492 -81.779793
630 256.805851 30.818932 0.200832 9.260630 2.331316 0.399637 -0.015266 -0.310684 -240.856760 -1027.369930 629.513341
631 322.274462 -17.749558 0.220041 34.549846 2.780203 0.470928 -0.615368 -0.539962 1014.138121 -784.537317 -410.416823
632 184.203879 19.258060 0.031178 15.341787 2.493358 0.427485 -0.072127 -0.437752 -179.595562 -13.200899 62.915197
633 191.560855 36.220895 0.075077 19.453619 2.093926 0.353572 -0.508363 -0.595723 -363.051539 -74.265321 271.423469
634 38.581924 58.688621 0.222522 43.029877 2.361771 0.405075 0.829684 -0.673003 553.084485 441.235930 1163.153721
635 161.068452 -32.053834 0.209924 14.506080 2.162625 0.367614 -0.329186 -0.512105 -1029.675683 353.170317 -681.630305
636 191.742216 -11.616977 0.290833 7.343236 2.262043 0.386887 0.904528 -0.439481 -1706.453848 -354.701052 -358.309949
637 87.289381 -44.040604 0.235480 54.431600 2.128647 0.360746 0.066111 -0.795690 48.977822 1034.497628 -1001.541111
638 96.927563 80.052683 0.286709 22.617307 2.193157 0.373661 0.263089 -0.617622 -36.548032 300.803286 1727.774549
639 135.822299 58.649647 0.219686 28.770052 2.343729 0.401865 0.085881 -0.761509 -501.516037 487.323417 1147.851568
640 7.225631 4.583637 0.110474 26.234997 1.861548 0.301078 -0.741239 -0.613577 668.391881 84.741324 54.014376
641 115.948500 43.162244 0.058449 7.458739 1.852540 0.298870 -0.248358 -0.386603 -114.134330 234.544893 244.622606
642 76.121283 2.402311 0.241092 15.039997 1.703474 0.260211 -0.801708 -0.597618 353.506736 1430.733226 61.828339
643 117.899047 14.310192 0.203920 15.094062 1.618783 0.236286 0.245908 -0.461637 -565.670151 1068.407984 308.377894
644 43.114367 -55.260475 0.043010 9.121971 1.771978 0.278494 -0.106252 -0.228388 109.464094 102.486186 -216.240299
645 320.589821 30.699862 0.127214 34.255889 2.322676 0.398076 0.555970 -0.504614 517.069730 -424.879727 397.364205
646 213.693283 -48.122439 0.288336 14.473585 1.901776 0.310767 -0.559059 -0.294198 -979.793820 -653.275315 -1313.501944
647 244.476835 40.702785 0.165108 16.279015 2.464337 0.422689 -0.670868 -0.432980 -329.969536 -691.076320 658.766091
648 284.101646 34.336776 0.146837 11.821896 2.272777 0.388898 -0.187336 -0.321913 180.740251 -719.469627 506.736386
649 179.439192 24.676184 0.153579 6.668898 1.471490 0.190771 0.853171 -0.472413 -853.782365 8.357048 392.284913
650 31.291304 -68.075893 0.086398 9.005371 2.520882 0.431960 0.420844 -0.481974 168.659221 102.511355 -490.374452
651 193.358355 -23.187619 0.129551 17.461814 2.583211 0.441841 -0.162153 -0.754878 -708.880004 -168.334646 -312.088914
652 211.262802 -28.279611 0.129850 8.299340 1.861346 0.301028 0.034544 -0.293631 -598.038280 -363.081396 -376.389224
653 268.358211 -16.243923 0.044136 32.406044 2.426968 0.416394 -0.831574 -0.439013 -7.427775 -259.146328 -75.535454
654 155.397437 -55.559557 0.237243 57.000382 1.916292 0.314198 0.969152 -0.832821 -746.374399 341.757272 -1197.077145
655 45.928909 60.916901 0.142456 29.048755 2.297960 0.393564 0.332815 -0.593261 294.672883 304.385989 761.685140
656 102.159326 6.177243 0.251989 19.969351 1.753092 0.273544 -0.429192 -0.575156 -322.848336 1498.381652 165.895965
657 130.709627 -22.889267 0.259594 13.831818 1.541649 0.213109 0.171617 -0.415473 -954.329986 1109.133966 -617.752515
658 232.530207 -11.890209 0.087238 11.459270 2.105764 0.356036 -0.781035 -0.323451 -317.732261 -414.529067 -109.970813
659 205.480190 -6.061443 0.207485 7.438141 2.209400 0.376831 0.931673 -0.580063 -1139.560100 -543.058717 -134.046436
660 128.194821 11.606478 0.157516 13.851104 2.099819 0.354801 -0.650430 -0.412939 -583.717548 741.910664 193.888946
661 355.145490 1.797025 0.267642 14.082173 1.785279 0.281939 0.296061 -0.483283 1630.816368 -138.506079 51.349901
662 218.078935 57.011929 0.088250 51.908988 2.098932 0.354616 -0.509091 -0.727978 -231.405019 -181.307368 452.886490
663 85.401645 -0.347961 0.213010 55.785171 2.366609 0.405930 0.435123 -0.722489 104.479060 1299.019132 -7.914609
664 36.641690 79.839036 0.194093 12.821654 2.240934 0.382894 0.553643 -0.464983 168.093159 125.026869 1168.878086
665 55.029290 44.656103 0.109731 15.998466 2.331892 0.399740 0.346839 -0.480347 273.719484 391.337571 471.865403
666 88.544782 -35.660342 0.066882 8.169054 1.990845 0.331293 0.228999 -0.432655 8.443270 332.362424 -238.554904
667 57.845294 59.450508 0.205943 33.529857 2.727579 0.463459 0.784938 -0.504442 340.844999 542.202778 1085.101326
668 67.164129 -50.109116 0.229421 58.562628 1.788422 0.282748 -0.842747 -0.747344 349.360436 829.641269 -1076.973508
669 102.634261 39.412525 0.115219 15.638782 2.453915 0.420947 -0.338170 -0.445233 -119.125265 531.442886 447.563948
670 62.414494 -13.812977 0.204105 26.286329 2.731648 0.464044 -0.503425 -0.674243 561.540812 1074.790644 -298.144935
671 322.835553 49.108329 0.136685 52.059042 2.451255 0.420501 0.976028 -0.778301 436.264232 -330.716101 632.177256
672 28.884148 47.401379 0.222566 9.621463 2.177882 0.370650 -0.221220 -0.332294 807.022707 445.209201 1002.369583
673 188.824100 37.723449 0.083788 40.098930 2.047573 0.343740 0.465225 -0.646972 -400.680181 -62.201157 313.655295
674 147.742858 35.454824 0.270358 11.592623 2.673326 0.455534 0.369450 -0.370992 -1139.437384 719.130048 959.483479
675 353.656302 -22.994435 0.107601 23.256197 1.689701 0.256423 -0.575838 -0.347770 602.304204 -66.960002 -257.168579
676 40.334005 -56.946478 0.129302 32.104728 1.870842 0.303340 -0.522005 -0.486925 328.912532 279.273884 -663.068302
677 143.228016 -11.188628 0.045685 18.193294 2.099868 0.354811 -0.437431 -0.477134 -219.638488 164.143144 -54.235928
678 349.009356 -40.764464 0.060108 8.604776 2.753953 0.467228 -0.177745 -0.465635 273.429147 -53.102908 -240.126240
679 311.582565 22.948413 0.169283 17.689524 2.410798 0.413627 -0.531350 -0.738026 632.994612 -713.396110 403.824716
680 294.145946 -17.926731 0.102250 9.253772 1.871673 0.303542 -0.960697 -0.436242 243.480345 -543.138213 -192.556163
681 92.845018 72.030411 0.255580 38.035922 2.134768 0.361994 0.758786 -0.667871 -23.944570 481.823042 1487.414699
682 61.519531 16.376272 0.033967 8.962346 2.013162 0.336245 0.931220 -0.378181 95.079820 175.257689 58.593259
683 240.711559 40.162761 0.132355 26.328345 1.974976 0.327726 -0.316859 -0.562853 -302.743106 -539.736985 522.275682
684 334.575356 -47.303047 0.121083 10.349267 2.650447 0.452122 -0.322986 -0.459658 453.707570 -215.675390 -544.461335
